PERIODO;MODO;JURISDICCION;GRUPO TARIFARIO;EMPRESA;LINEA;Suma de CANTIDAD;ACTUALIZACION
201301;COLECTIVO;NACIONAL;S.G.I.;TRANSPORTE LARRAZABAL C.I.S.A.;LINEA 20;478009;201903
201301;COLECTIVO;NACIONAL;S.G.I.;TRANSPORTES 1§ SEPTIEMBRE S.A.;LINEA 93;507238;201903
201301;COLECTIVO;NACIONAL;S.G.I.;TRANSPORTES 270 S.A.;LINEA 70;619007;201903
201301;COLECTIVO;NACIONAL;S.G.I.;TRANSPORTES ALMIRANTE BROWN S.A.;LINEA 33;1061429;201903
201301;COLECTIVO;NACIONAL;S.G.I.;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;LINEA 100;1015375;201903
201301;COLECTIVO;NACIONAL;S.G.I.;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;LINEA 134;638127;201903
201301;COLECTIVO;NACIONAL;S.G.I.;TRANSPORTES AVENIDA BERNARDO ADER S.A.;LINEA 130;917385;201903
201301;COLECTIVO;NACIONAL;S.G.I.;TRANSPORTES DEL TEJAR S.A.;LINEA 67;614020;201903
201301;COLECTIVO;NACIONAL;S.G.I.;TRANSPORTES LINEA 123 S.A.C.I.;LINEA 123;266292;201903
201301;COLECTIVO;NACIONAL;S.G.I.;TRANSPORTES LOPE DE VEGA S.A.C.I.;LINEA 135;669205;201903
201301;COLECTIVO;NACIONAL;S.G.I.;TRANSPORTES LOPE DE VEGA S.A.C.I.;LINEA 56;525379;201903
201301;COLECTIVO;NACIONAL;S.G.I.;TRANSPORTES LOPE DE VEGA S.A.C.I.;LINEA 91;771295;201903
201301;COLECTIVO;NACIONAL;S.G.I.;TRANSPORTES NUEVA CHICAGO C.I.S.A.;LINEA 80;1282785;201903
201301;COLECTIVO;NACIONAL;S.G.I.;TRANSPORTES QUIRNO COSTA S.A.C.I.;LINEA 103;751020;201903
201301;COLECTIVO;NACIONAL;S.G.I.;TRANSPORTES RIO GRANDE S.A.C.I.F.;LINEA 8;1207089;201903
201301;COLECTIVO;NACIONAL;S.G.I.;TRANSPORTES SAN CAYETANO S.A.C.;LINEA 1;393213;201903
201301;COLECTIVO;NACIONAL;S.G.I.;TRANSPORTES SUR-NOR C.I.S.A.;LINEA 15;1738562;201903
201301;COLECTIVO;NACIONAL;S.G.I.;TTES.AUTOMOTORES DE PASAJEROS SIGLO XXI SA;LINEA 181;604458;201903
201301;COLECTIVO;NACIONAL;S.G.I.;UNION TRANSPORTISTAS DE EMPRESAS SA;LINEA 46;650547;201903
201301;COLECTIVO;NACIONAL;S.G.II.;LA NUEVA METROPOL S.A.;LINEA 194;472309;201903
201301;COLECTIVO;NACIONAL;S.G.II.;LA NUEVA METROPOL S.A.;LINEA 195;142576;201903
201301;COLECTIVO;NACIONAL;S.G.II.;LINEA EXPRESO LINIERS S.A.I.Y C.;LINEA 88;619023;201903
201301;COLECTIVO;NACIONAL;S.G.II.;TRANSPORTE AUTOMOTOR PLAZA S.A.C.I.;LINEA 129;1206401;201903
201301;COLECTIVO;NACIONAL;S.G.II.;TRANSPORTES ATLANTIDA S.A.C.;LINEA 57;1195812;201903
201301;COLECTIVO;NACIONAL;U.M.A.2.;MICRO àMNIBUS MERCEDES SRL;LINEA 001B;13652;201903
201301;COLECTIVO;NACIONAL;U.M.A.2.;MICRO àMNIBUS MERCEDES SRL;LINEA 002B;17024;201903
201301;COLECTIVO;NACIONAL;U.M.A.2.;MICRO àMNIBUS MERCEDES SRL;LINEA 003A;1697;201903
201301;COLECTIVO;PROVINCIAL;-;CONSULTORES ASOCIADOS ECOTRANS S.A.;LINEA 253;35828;201903
201301;COLECTIVO;PROVINCIAL;-;CONSULTORES ASOCIADOS ECOTRANS S.A.;LINEA 317;543080;201903
201301;COLECTIVO;PROVINCIAL;-;CONSULTORES ASOCIADOS ECOTRANS S.A.;LINEA 321;123051;201903
201301;COLECTIVO;PROVINCIAL;-;CONSULTORES ASOCIADOS ECOTRANS S.A.;LINEA 322;423597;201903
201301;COLECTIVO;PROVINCIAL;-;LA PRIMERA DE SAN ISIDRO S.A;LINEA 333;548465;201903
201301;COLECTIVO;PROVINCIAL;-;MICRO OMNIBUS PRIMERA JUNTA S.A;LINEA 324FR;278303;201903
201301;COLECTIVO;PROVINCIAL;-;TRANSPORTE VILLA BALLESTER SACI;LINEA 237;1605123;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 218;754667;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 284;326286;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 325;5590;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 378;1333363;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;CIA ANDRADE EMPRESA DE TRANSPORTE DE PASAJEROS SRL;LINEA 283;920097;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;CIA LA PAZ AMADOR MOURE SACIFIYA;LINEA 277;238231;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;COMPA¥ÖA DE OMNIBUS 25 DE MAYO LINEA 278;LINEA 239A;463821;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;COMPA¥ÖA DE OMNIBUS 25 DE MAYO LINEA 278;LINEA 278;1125268;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;COMPA¥ÖA DE OMNIBUS 25 DE MAYO LINEA 278;LINEA 281;438421;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;COMPA¥ÖA DE OMNIBUS 25 DE MAYO LINEA 278;LINEA 293B;258646;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;COMPA¥ÖA DE OMNIBUS 25 DE MAYO LINEA 278;LINEA 323;464726;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;COMPA¥IA NOROESTE S.A.T.;LINEA 289;489574;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;COMPA¥IA NOROESTE S.A.T.;LINEA 304;1034499;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;COMPA¥IA NOROESTE S.A.T.;LINEA 343;1392077;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 326;438448;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;EMPRESA CIUDAD DE SAN FERNANDO SA;LINEA 264;393876;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;EMPRESA CIUDAD DE SAN FERNANDO SA;LINEA 371;864500;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;EMPRESA CIUDAD DE SAN FERNANDO SA;LINEA 445;111683;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;EMPRESA DE TRANSPORTE DEL SUR SRL;LINEA 200;112481;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;EMPRESA DE TRANSPORTE DEL SUR SRL;LINEA 404;483953;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;EMPRESA DE TRANSPORTES EL LITORAL S.A.;LINEA 449;527644;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;EMPRESA DEL OESTE SAT;LINEA 244;708564;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;EMPRESA DEL OESTE SAT;LINEA 302;524878;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;EMPRESA DEL OESTE SAT;LINEA 303;749327;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;EMPRESA DEL OESTE SAT;LINEA 320;90254;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;EMPRESA DEL OESTE SAT;LINEA 390;328360;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;EMPRESA DEL OESTE SAT;LINEA 461;49827;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;EMPRESA DEL OESTE SAT;LINEA 462;38612;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;EMPRESA DEL OESTE SAT;LINEA 463;517705;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;EMPRESA DEL OESTE SAT;LINEA 464;227554;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;EMPRESA LINEA 216 S.A.T.;LINEA 236;2331405;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;EMPRESA LINEA 216 S.A.T.;LINEA 269;1579350;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;EMPRESA LINEA 216 S.A.T.;LINEA 395;463060;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;EMPRESA LINEA 216 S.A.T.;LINEA 441;457920;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;EMPRESA LINEA 216 S.A.T.;LINEA 443;31822;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;EMPRESA LINEA SIETE SAT;LINEA 307;779029;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;EMPRESA MONTE GRANDE S.A. LINEA 501;LINEA 245;154735;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;EMPRESA MONTE GRANDE S.A. LINEA 501;LINEA 394;514889;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;EMPRESA NUEVE DE JULIO S.A.T.;LINEA 215;109133;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;EMPRESA NUEVE DE JULIO S.A.T.;LINEA 225;13854;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;EXPRESO ESTEBAN ECHEVERRIA S.R.L.;LINEA 222;85578;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;EXPRESO ESTEBAN ECHEVERRIA S.R.L.;LINEA 306;1932917;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;EXPRESO GENERAL SARMIENTO S.A.;LINEA 448;1324642;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;EXPRESO LOMAS S.A.;LINEA 243;53808;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;EXPRESO NUEVE DE JULIO S.A.;LINEA 247;1273634;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;EXPRESO PARQUE EL LUCERO S.A. DE TRANSPORTES;LINEA 341;1102721;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;EXPRESO PARQUE EL LUCERO S.A. DE TRANSPORTES;LINEA 379;5259;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;EXPRESO PARQUE EL LUCERO S.A. DE TRANSPORTES;LINEA 391;574613;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;EXPRESO VILLA GALICIAÿ SAN JOSE S.A.;LINEA 239B;145879;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;EXPRESO VILLA GALICIAÿ SAN JOSE S.A.;LINEA 263A;191944;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;EXPRESO VILLA GALICIAÿ SAN JOSE S.A.;LINEA 266;2035222;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;EXPRESO VILLA GALICIAÿ SAN JOSE S.A.;LINEA 293A;320920;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;EXPRESO VILLA GALICIAÿ SAN JOSE S.A.;LINEA 436;11034;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;EXPRESO VILLA NUEVA S.A.;LINEA 257;1014665;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;FUERTE BARRAGAN S.A.T.I.C.I.;LINEA 275;508260;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;GENERAL TOMAS GUIDO S.A.C.I.F.;LINEA 271;835433;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;GENERAL TOMAS GUIDO S.A.C.I.F.;LINEA 299;489357;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;GENERAL TOMAS GUIDO S.A.C.I.F.;LINEA 373;326780;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;GENERAL TOMAS GUIDO S.A.C.I.F.;LINEA 384;139571;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;LA CABA¥A S.A.;LINEA 242;2154229;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;LA CABA¥A S.A.;LINEA 298;836714;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;LA PRIMERA DE GRAND BOURG S.A.;LINEA 315;483165;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;LA PRIMERA DE GRAND BOURG S.A.;LINEA 440;3054428;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;LA PRIMERA DE MARTINEZ S.A;LINEA 314;1119643;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;LIBERTADOR SAN MARTIN SAT;LINEA 327;441339;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;LIBERTADOR SAN MARTIN SAT;LINEA 336;218277;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;LIBERTADOR SAN MARTIN SAT;LINEA 392;193166;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;LINEA SESENTA SA;LINEA 430;105;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;MICRO OMNIBUS AVENIDA S.A.;LINEA 405;357387;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;MICRO OMNIBUS GENERAL SAN MARTIN SAC;LINEA 310;186267;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;MICRO OMNIBUS GENERAL SAN MARTIN SAC;LINEA 407;358003;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;MICRO OMNIBUS GENERAL SAN MARTIN SAC;LINEA 437;350302;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;MICRO OMNIBUS MITRE S.A.;LINEA 318;1408736;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;MICRO OMNIBUS OïHIGGINS S.A.T.;LINEA 295;367549;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;MICRO OMNIBUS PRIMERA JUNTA S.A;LINEA 324;1615556;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;MICRO OMNIBUS QUILMES S.A.C.I. Y F.;LINEA 219;675488;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;MICRO OMNIBUS QUILMES S.A.C.I. Y F.;LINEA 300;462673;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;MICRO OMNIBUS QUILMES S.A.C.I. Y F.;LINEA 372;125561;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;NUEVO IDEAL S.A.;LINEA 382;537120;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;SAN VICENTE S.A. DE TRANSPORTES;LINEA 263B;323342;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;SAN VICENTE S.A. DE TRANSPORTES;LINEA 370;254028;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;SAN VICENTE S.A. DE TRANSPORTES;LINEA 385;319430;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;SAN VICENTE S.A. DE TRANSPORTES;LINEA 403;3232;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;SAN VICENTE S.A. DE TRANSPORTES;LINEA 435;131683;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;TRANSPORTE AUTOMOTORES LA PLATA SA;LINEA 406;737518;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;TRANSPORTE IDEAL SAN JUSTO S.A.;LINEA 205;38284;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;TRANSPORTE JOSE HERNANDEZ S.A.C.I.;LINEA 252;456269;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;TRANSPORTE LA UNION SA;LINEA 202;643937;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;TRANSPORTE LARRAZABAL C.I.S.A.;LINEA 421;83356;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;TRANSPORTES AUTOMOTORES  LANUS ESTE S.A.;LINEA 354;790854;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;LINEA 446;69743;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;TRANSPORTES LA PERLITA S.A.;LINEA 288;226138;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;TRANSPORTES LA PERLITA S.A.;LINEA 311;745354;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;TRANSPORTES LA PERLITA S.A.;LINEA 312;448964;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;TRANSPORTES LA PERLITA S.A.;LINEA 329;370134;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;TRANSPORTES LA PERLITA S.A.;LINEA 422;829370;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;TRANSPORTES UNIDOS DE MERLO S.A.C.I.I.;LINEA 238;939057;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;TRANSPORTES UNIDOS DE MERLO S.A.C.I.I.;LINEA 297;325452;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;TRANSPORTES VILLA BOSCH SAC el;LINEA 328;597278;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;TREINTA DE AGOSTO;LINEA 383;466924;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;UNION PLATENSE SRL;LINEA 214;426388;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.;UNION PLATENSE SRL;LINEA 273;802772;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.M;AZUL S.A. DE TRANSPORTE AUTOMOTOR;LINEA 203;3200249;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.M;COMPA¥IA ISLE¥A S.R.L.;LINEA 276;941249;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.M;EMPRESA NUEVE DE JULIO S.A.T.;LINEA 414;35733;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.M;LA CENTRAL DE ESCOBAR SA;LINEA 228F;340673;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.M;LA CENTRAL DE ESCOBAR SA;LINEA 291;643474;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.M;LA FLOR DE LUJAN SRL;LINEA 256;18505;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.M;LA NUEVA METROPOL S.A.;LINEA 365;2397236;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.M;LINEA SESENTA SA;LINEA 204B;200323;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.M;LINEA SESENTA SA;LINEA 228 B;238892;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.M;MICRO OMNIBUS TIGRE S.A.;LINEA 204;513394;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.M;MICRO OMNIBUS TIGRE S.A.;LINEA 228C;491157;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.M;RUTA BUS S.A.;LINEA 313;39344;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.M;RUTA BUS S.A.;LINEA 350;432264;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.M;RUTA BUS S.A.;LINEA 355;45356;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.M;SAN VICENTE S.A. DE TRANSPORTES;LINEA 388;57360;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.M;TRANSPORTE AUTOMOTORES LA PLATA SA;LINEA 338;1736369;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.M;TRANSPORTES ATLANTIDA S.A.C.;LINEA 410;168713;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.M;TRANSPORTES ATLANTIDA S.A.C.;LINEA 429;75319;201903
201301;COLECTIVO;PROVINCIAL;U.P.A.M;UNION PLATENSE SRL;LINEA 418;51969;201903
201301;SUBTE;SUBTE;-;METROVIAS;LINEA A;42133;201903
201301;TREN;FFCC;-;FERROVIAS S.A.;FFCC BELGRANO NORTE;183441;201903
201301;TREN;FFCC;-;METROVIAS S.A. (URQUIZA);FFCC URQUIZA;1428;201903
201301;TREN;FFCC;-;SOFSE - Belgrano Sur;FFCC BELGRANO SUR;5441;201903
201301;TREN;FFCC;-;SOFSE - Mitre;FFCC MITRE;75684;201903
201301;TREN;FFCC;-;SOFSE - Mitre;FFCC MITRE-SUAREZ;358093;201903
201301;TREN;FFCC;-;SOFSE - Mitre;FFCC MITRE-TIGRE;3948;201903
201301;TREN;FFCC;-;SOFSE - Mitre;FFCC MITRE-ZARATE;14628;201903
201301;TREN;FFCC;-;SOFSE - Roca;FFCC ROCA;44476;201903
201301;TREN;FFCC;-;SOFSE - San Martin;FFCC SAN MARTIN;1367;201903
201301;TREN;FFCC;-;SOFSE- SARMIENTO;FFCC SARMIENTO;22281;201903
201302;COLECTIVO;MUNICIPAL;-;AUTOBUSES SANTA FE S.R.L;LINEA 540;110;201903
201302;COLECTIVO;MUNICIPAL;-;AUTOBUSES SANTA FE S.R.L;LINEA 540A;489325;201903
201302;COLECTIVO;MUNICIPAL;-;AUTOBUSES SANTA FE S.R.L;LINEA 550A;219208;201903
201302;COLECTIVO;MUNICIPAL;-;AUTOBUSES SANTA FE S.R.L;LINEA 552A;296926;201903
201302;COLECTIVO;MUNICIPAL;-;AUTOBUSES SANTA FE S.R.L;LINEA 553A;330108;201903
201302;COLECTIVO;MUNICIPAL;-;CONSULTORES ASOCIADOS ECOTRANS S.A.;LINEA 503A;700535;201903
201302;COLECTIVO;MUNICIPAL;-;CONSULTORES ASOCIADOS ECOTRANS S.A.;LINEA 635;116670;201903
201302;COLECTIVO;MUNICIPAL;-;COOPERATIVA DE TRABAJO 3 DE JULIO LIMITADA;LINEA 500E;114;201903
201302;COLECTIVO;MUNICIPAL;-;COOPERATIVA DE TRABAJO 3 DE JULIO LIMITADA;LINEA 503F;90572;201903
201302;COLECTIVO;MUNICIPAL;-;EL NUEVO CEIBO S.R.L.;LINEA 500A;384101;201903
201302;COLECTIVO;MUNICIPAL;-;EMPRESA LINEA SIETE SAT;LINEA 503G;711521;201903
201302;COLECTIVO;MUNICIPAL;-;EMPRESA LINEA SIETE SAT;LINEA 506E;205311;201903
201302;COLECTIVO;MUNICIPAL;-;EMPRESA LINEA SIETE SAT;LINEA 518B;4589;201903
201302;COLECTIVO;MUNICIPAL;-;EMPRESA NUEVE DE JULIO S.A.T.;LINEA NORTE;342511;201903
201302;COLECTIVO;MUNICIPAL;-;EXPRESO MALVINAS ARGENTINAS SRL;LINEA 561;112708;201903
201302;COLECTIVO;MUNICIPAL;-;EXPRESO MALVINAS ARGENTINAS SRL;LINEA 562;200977;201903
201302;COLECTIVO;MUNICIPAL;-;MICRO OMNIBUS GENERAL SAN MARTIN SAC;LINEA 670;1032306;201903
201302;COLECTIVO;MUNICIPAL;-;SPEN NORBERTO MARIO;LINEA 507B;97938;201903
201302;COLECTIVO;MUNICIPAL;-;TRANSPORTE LA FE DE LUJAN SRL;LINEA 503E;55407;201903
201302;COLECTIVO;MUNICIPAL;-;TRANSPORTE LA UNION SA;LINEA SUR MUNICIPAL;169724;201903
201302;COLECTIVO;MUNICIPAL;-;TREINTA DE AGOSTO;LINEA 500F;216182;201903
201302;COLECTIVO;MUNICIPAL;-;TREINTA DE AGOSTO;LINEA 502C;3765;201903
201302;COLECTIVO;MUNICIPAL;-;TREINTA DE AGOSTO;LINEA 503D;29196;201903
201302;COLECTIVO;MUNICIPAL;-;TREINTA DE AGOSTO;LINEA 505B;6857;201903
201302;COLECTIVO;MUNICIPAL;-;TREINTA DE AGOSTO;LINEA 506D;16891;201903
201302;COLECTIVO;MUNICIPAL;-;TREINTA DE AGOSTO;LINEA 507;469997;201903
201302;COLECTIVO;MUNICIPAL;-;TREINTA DE AGOSTO;LINEA 508B;17452;201903
201302;COLECTIVO;MUNICIPAL;-;TREINTA DE AGOSTO;LINEA 509B;11754;201903
201302;COLECTIVO;MUNICIPAL;-;TREINTA DE AGOSTO;LINEA 513B;8579;201903
201302;COLECTIVO;MUNICIPAL;-;UNION PLATENSE SRL;LINEA 518C;3416;201903
201302;COLECTIVO;MUNICIPAL;U.M.A.1.;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 622;538822;201903
201302;COLECTIVO;MUNICIPAL;U.M.A.1.;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 628;129594;201903
201302;COLECTIVO;MUNICIPAL;U.M.A.1.;CIA ANDRADE EMPRESA DE TRANSPORTE DE PASAJEROS SRL;LINEA 523;173598;201903
201302;COLECTIVO;MUNICIPAL;U.M.A.1.;CIA LA PAZ AMADOR MOURE SACIFIYA;LINEA 542;279346;201903
201302;COLECTIVO;MUNICIPAL;U.M.A.1.;CIA LA PAZ AMADOR MOURE SACIFIYA;LINEA 551;231345;201903
201302;COLECTIVO;MUNICIPAL;U.M.A.1.;COMPA¥ÖA DE OMNIBUS 25 DE MAYO LINEA 278;LINEA 585;540415;201903
201302;COLECTIVO;MUNICIPAL;U.M.A.1.;COMPA¥ÖA MICROOMNIBUS TEMPERLEY SRL;LINEA 549;64255;201903
201302;COLECTIVO;MUNICIPAL;U.M.A.1.;EL URBANO SRL;LINEA 527;119210;201903
201302;COLECTIVO;MUNICIPAL;U.M.A.1.;EMPRESA 501 SA;LINEA 501 A;1144358;201903
201302;COLECTIVO;MUNICIPAL;U.M.A.1.;EMPRESA CINCO DE AGOSTO S.R.L.;LINEA 524;226803;201903
201302;COLECTIVO;MUNICIPAL;U.M.A.1.;EMPRESA CIUDAD DE SAN FERNANDO SA;LINEA 710;695132;201903
201302;COLECTIVO;MUNICIPAL;U.M.A.1.;EMPRESA DE TRANSPORTES EL LITORAL S.A.;LINEA 749;1021491;201903
201302;COLECTIVO;MUNICIPAL;U.M.A.1.;EMPRESA J.M. EZEIZA S.R.L.;LINEA 532;469391;201903
201302;COLECTIVO;MUNICIPAL;U.M.A.1.;EMPRESA LINEA 216 S.A.T.;LINEA 504A;1424946;201903
201302;COLECTIVO;MUNICIPAL;U.M.A.1.;EMPRESA LINEA 216 S.A.T.;LINEA 634;463908;201903
201302;COLECTIVO;MUNICIPAL;U.M.A.1.;EMPRESA MICROOMNIBUS LARROQUE LINEA 548 SRL;LINEA 548;263688;201903
201302;COLECTIVO;MUNICIPAL;U.M.A.1.;EMPRESA MONTE GRANDE S.A. LINEA 501;LINEA 501C;2009054;201903
201302;COLECTIVO;MUNICIPAL;U.M.A.1.;EXPRESO ARSENO SRL;LINEA 514;833347;201903
201302;COLECTIVO;MUNICIPAL;U.M.A.1.;EXPRESO VILLA GALICIAÿ SAN JOSE S.A.;LINEA 510A;102863;201903
201302;COLECTIVO;MUNICIPAL;U.M.A.1.;EXPRESO VILLA GALICIAÿ SAN JOSE S.A.;LINEA 564;253187;201903
201302;COLECTIVO;MUNICIPAL;U.M.A.1.;EXPRESO VILLA NUEVA S.A.;LINEA 580;186290;201903
201302;COLECTIVO;MUNICIPAL;U.M.A.1.;EXPRESO VILLA NUEVA S.A.;LINEA 582;413998;201903
201302;COLECTIVO;MUNICIPAL;U.M.A.1.;GENERAL TOMAS GUIDO S.A.C.I.F.;LINEA 505;359194;201903
201302;COLECTIVO;MUNICIPAL;U.M.A.1.;GENERAL TOMAS GUIDO S.A.C.I.F.;LINEA 570;376729;201903
201302;COLECTIVO;MUNICIPAL;U.M.A.1.;LA CABA¥A S.A.;LINEA 624;775333;201903
201302;COLECTIVO;MUNICIPAL;U.M.A.1.;LA PRIMERA DE GRAND BOURG S.A.;LINEA 740;463622;201903
201302;COLECTIVO;MUNICIPAL;U.M.A.1.;LA PRIMERA DE MALVINAS ARGENTINAS UTE;LINEA 501I;314996;201903
201302;COLECTIVO;MUNICIPAL;U.M.A.1.;LA VECINAL DE MATANZA SACI. DE MICROOMNIBUS;LINEA 630;540577;201903
